"question_translation_id","knowledge_point_id","language_code","translated_question_text","question_id"
30942,2,"en","Fill in the total number in the box.\n$7$ ones − $2$ ones = [[ans]]",249
30943,2,"en","Fill in the total number in the box.\n$7$ ones − $3$ ones = [[ans]]",250
30944,2,"en","Fill in the total number in the box.\n$7$ ones − $4$ ones = [[ans]]",251
30945,2,"en","Fill in the total number in the box.\n$7$ ones − $5$ ones = [[ans]]",252
30946,2,"en","Fill in the total number in the box.\n$7$ ones − $6$ ones = [[ans]]",253
30947,2,"en","Fill in the total number in the box.\n$7$ ones − $7$ ones = [[ans]]",254
30948,2,"en","Fill in the total number in the box.\n$8$ ones − $0$ ones = [[ans]]",255
30949,2,"en","Fill in the total number in the box.\n$8$ ones − $1$ ones = [[ans]]",256
30950,2,"en","Fill in the total number in the box.\n$8$ ones − $2$ ones = [[ans]]",257
30951,2,"en","Fill in the total number in the box.\n$8$ ones − $3$ ones = [[ans]]",258
30952,2,"en","Fill in the total number in the box.\n$8$ ones − $4$ ones = [[ans]]",259
30953,2,"en","Fill in the total number in the box.\n$8$ ones − $5$ ones = [[ans]]",260
30954,2,"en","Fill in the total number in the box.\n$8$ ones − $6$ ones = [[ans]]",261
30955,2,"en","Fill in the total number in the box.\n$8$ ones − $7$ ones = [[ans]]",262
30956,2,"en","Fill in the total number in the box.\n$8$ ones − $8$ ones = [[ans]]",263
30957,2,"en","Fill in the total number in the box.\n$9$ ones − $0$ ones = [[ans]]",264
30958,2,"en","Fill in the total number in the box.\n$9$ ones − $1$ ones = [[ans]]",265
30959,2,"en","Fill in the total number in the box.\n$9$ ones − $2$ ones = [[ans]]",266
30960,2,"en","Fill in the total number in the box.\n$9$ ones − $3$ ones = [[ans]]",267
30961,2,"en","Fill in the total number in the box.\n$9$ ones − $4$ ones = [[ans]]",268
30962,2,"en","Fill in the total number in the box.\n$9$ ones − $5$ ones = [[ans]]",269
30963,2,"en","Fill in the total number in the box.\n$9$ ones − $6$ ones = [[ans]]",270
30964,2,"en","Fill in the total number in the box.\n$9$ ones − $7$ ones = [[ans]]",271
30965,2,"en","Fill in the total number in the box.\n$9$ ones − $8$ ones = [[ans]]",272
30966,2,"en","Fill in the total number in the box.\n$9$ ones − $9$ ones = [[ans]]",273
30967,2,"en","Fill in the total number in the box.\n$1$ tens − $0$ tens = [[ans]]",274
30968,2,"en","Fill in the total number in the box.\n$1$ tens − $1$ tens = [[ans]]",275
30969,2,"en","Fill in the total number in the box.\n$2$ tens − $0$ tens = [[ans]]",276
30970,2,"en","Fill in the total number in the box.\n$2$ tens − $1$ tens = [[ans]]",277
30971,2,"en","Fill in the total number in the box.\n$2$ tens − $2$ tens = [[ans]]",278
30972,2,"en","Fill in the total number in the box.\n$3$ tens − $0$ tens = [[ans]]",279
30973,2,"en","Fill in the total number in the box.\n$3$ tens − $1$ tens = [[ans]]",280
30974,2,"en","Fill in the total number in the box.\n$3$ tens − $2$ tens = [[ans]]",281
30975,2,"en","Fill in the total number in the box.\n$3$ tens − $3$ tens = [[ans]]",282
30976,2,"en","Fill in the total number in the box.\n$4$ tens − $0$ tens = [[ans]]",283
30977,2,"en","Fill in the total number in the box.\n$4$ tens − $1$ tens = [[ans]]",284
30978,2,"en","Fill in the total number in the box.\n$4$ tens − $2$ tens = [[ans]]",285
30979,2,"en","Fill in the total number in the box.\n$4$ tens − $3$ tens = [[ans]]",286
30980,2,"en","Fill in the total number in the box.\n$4$ tens − $4$ tens = [[ans]]",287
30981,2,"en","Fill in the total number in the box.\n$5$ tens − $0$ tens = [[ans]]",288
30982,2,"en","Fill in the total number in the box.\n$5$ tens − $1$ tens = [[ans]]",289
30983,2,"en","Fill in the total number in the box.\n$5$ tens − $2$ tens = [[ans]]",290
30984,2,"en","Fill in the total number in the box.\n$5$ tens − $3$ tens = [[ans]]",291
30985,2,"en","Fill in the total number in the box.\n$5$ tens − $4$ tens = [[ans]]",292
30986,2,"en","Fill in the total number in the box.\n$5$ tens − $5$ tens = [[ans]]",293
30987,2,"en","Fill in the total number in the box.\n$6$ tens − $1$ tens = [[ans]]",294
30988,2,"en","Fill in the total number in the box.\n$6$ tens − $2$ tens = [[ans]]",295
30989,2,"en","Fill in the total number in the box.\n$6$ tens − $3$ tens = [[ans]]",296
30990,2,"en","Fill in the total number in the box.\n$6$ tens − $4$ tens = [[ans]]",297
30991,2,"en","Fill in the total number in the box.\n$6$ tens − $5$ tens = [[ans]]",298
30992,2,"en","Fill in the total number in the box.\n$6$ tens − $6$ tens = [[ans]]",299
30993,2,"en","Fill in the total number in the box.\n$7$ tens − $2$ tens = [[ans]]",300
30994,2,"en","Fill in the total number in the box.\n$7$ tens − $3$ tens = [[ans]]",301
30995,2,"en","Fill in the total number in the box.\n$7$ tens − $4$ tens = [[ans]]",302
30996,2,"en","Fill in the total number in the box.\n$7$ tens − $5$ tens = [[ans]]",303
30997,2,"en","Fill in the total number in the box.\n$7$ tens − $6$ tens = [[ans]]",304
30998,2,"en","Fill in the total number in the box.\n$7$ tens − $7$ tens = [[ans]]",305
30999,2,"en","Fill in the total number in the box.\n$8$ tens − $3$ tens = [[ans]]",306
31000,2,"en","Fill in the total number in the box.\n$8$ tens − $4$ tens = [[ans]]",307
31001,2,"en","Fill in the total number in the box.\n$8$ tens − $5$ tens = [[ans]]",308
31002,2,"en","Fill in the total number in the box.\n$8$ tens − $6$ tens = [[ans]]",309
31003,2,"en","Fill in the total number in the box.\n$8$ tens − $7$ tens = [[ans]]",310
31004,2,"en","Fill in the total number in the box.\n$8$ tens − $8$ tens = [[ans]]",311
31005,2,"en","Fill in the total number in the box.\n$9$ tens − $4$ tens = [[ans]]",312
31006,2,"en","Fill in the total number in the box.\n$9$ tens − $5$ tens = [[ans]]",313
31007,2,"en","Fill in the total number in the box.\n$9$ tens − $6$ tens = [[ans]]",314
31008,2,"en","Fill in the total number in the box.\n$9$ tens − $7$ tens = [[ans]]",315
31009,2,"en","Fill in the total number in the box.\n$9$ tens − $8$ tens = [[ans]]",316
31010,2,"en","Fill in the total number in the box.\n$9$ tens − $9$ tens = [[ans]]",317
31011,3,"en","Find the sum.\n1+0[[ans]]",318
31012,3,"en","Find the sum.\n1+1[[ans]]",319
31013,3,"en","Find the sum.\n1+2[[ans]]",320
31014,3,"en","Find the sum.\n1+3[[ans]]",321
31015,3,"en","Find the sum.\n1+4[[ans]]",322
31016,3,"en","Find the sum.\n1+5[[ans]]",323
31017,3,"en","Find the sum.\n1+6[[ans]]",324
31018,3,"en","Find the sum.\n1+7[[ans]]",325
31019,3,"en","Find the sum.\n1+8[[ans]]",326
31020,3,"en","Find the sum.\n1+10[[ans]][[ans]]",327
31021,3,"en","Find the sum.\n1+11[[ans]][[ans]]",328
31022,3,"en","Find the sum.\n1+12[[ans]][[ans]]",329
31023,3,"en","Find the sum.\n1+13[[ans]][[ans]]",330
31024,3,"en","Find the sum.\n1+14[[ans]][[ans]]",331
31025,3,"en","Find the sum.\n1+15[[ans]][[ans]]",332
31026,3,"en","Find the sum.\n1+16[[ans]][[ans]]",333
31027,3,"en","Find the sum.\n1+17[[ans]][[ans]]",334
31028,3,"en","Find the sum.\n1+18[[ans]][[ans]]",335
31029,3,"en","Find the sum.\n1+20[[ans]][[ans]]",336
31030,3,"en","Find the sum.\n1+21[[ans]][[ans]]",337
31031,3,"en","Find the sum.\n1+22[[ans]][[ans]]",338
31032,3,"en","Find the sum.\n1+23[[ans]][[ans]]",339
31033,3,"en","Find the sum.\n1+24[[ans]][[ans]]",340
31034,3,"en","Find the sum.\n1+25[[ans]][[ans]]",341
31035,3,"en","Find the sum.\n1+26[[ans]][[ans]]",342
31036,3,"en","Find the sum.\n1+27[[ans]][[ans]]",343
31037,3,"en","Find the sum.\n1+28[[ans]][[ans]]",344
31038,3,"en","Find the sum.\n1+30[[ans]][[ans]]",345
31039,3,"en","Find the sum.\n1+31[[ans]][[ans]]",346
31040,3,"en","Find the sum.\n1+32[[ans]][[ans]]",347
31041,3,"en","Find the sum.\n1+33[[ans]][[ans]]",348
31042,3,"en","Find the sum.\n1+34[[ans]][[ans]]",349
31043,3,"en","Find the sum.\n1+35[[ans]][[ans]]",350
31044,3,"en","Find the sum.\n1+36[[ans]][[ans]]",351
31045,3,"en","Find the sum.\n1+37[[ans]][[ans]]",352
31046,3,"en","Find the sum.\n1+38[[ans]][[ans]]",353
31047,3,"en","Find the sum.\n1+40[[ans]][[ans]]",354
31048,3,"en","Find the sum.\n1+41[[ans]][[ans]]",355
31049,3,"en","Find the sum.\n1+42[[ans]][[ans]]",356
31050,3,"en","Find the sum.\n1+43[[ans]][[ans]]",357
31051,3,"en","Find the sum.\n1+44[[ans]][[ans]]",358
31052,3,"en","Find the sum.\n1+45[[ans]][[ans]]",359
31053,3,"en","Find the sum.\n1+46[[ans]][[ans]]",360
31054,3,"en","Find the sum.\n1+47[[ans]][[ans]]",361
31055,3,"en","Find the sum.\n1+48[[ans]][[ans]]",362
31064,3,"en","Find the sum.\n2+7[[ans]]",371
31065,3,"en","Find the sum.\n2+10[[ans]][[ans]]",372
31066,3,"en","Find the sum.\n2+11[[ans]][[ans]]",373
31067,3,"en","Find the sum.\n2+12[[ans]][[ans]]",374
31068,3,"en","Find the sum.\n2+13[[ans]][[ans]]",375
31069,3,"en","Find the sum.\n2+14[[ans]][[ans]]",376
31070,3,"en","Find the sum.\n2+15[[ans]][[ans]]",377
31071,3,"en","Find the sum.\n2+16[[ans]][[ans]]",378
31072,3,"en","Find the sum.\n2+17[[ans]][[ans]]",379
31073,3,"en","Find the sum.\n2+20[[ans]][[ans]]",380
31074,3,"en","Find the sum.\n2+21[[ans]][[ans]]",381
31075,3,"en","Find the sum.\n2+22[[ans]][[ans]]",382
31076,3,"en","Find the sum.\n2+23[[ans]][[ans]]",383
31077,3,"en","Find the sum.\n2+24[[ans]][[ans]]",384
31078,3,"en","Find the sum.\n2+25[[ans]][[ans]]",385
31079,3,"en","Find the sum.\n2+26[[ans]][[ans]]",386
31080,3,"en","Find the sum.\n2+27[[ans]][[ans]]",387
31081,3,"en","Find the sum.\n2+30[[ans]][[ans]]",388
31082,3,"en","Find the sum.\n2+31[[ans]][[ans]]",389
31083,3,"en","Find the sum.\n2+32[[ans]][[ans]]",390
31084,3,"en","Find the sum.\n2+33[[ans]][[ans]]",391
31085,3,"en","Find the sum.\n2+34[[ans]][[ans]]",392
31086,3,"en","Find the sum.\n2+35[[ans]][[ans]]",393
31087,3,"en","Find the sum.\n2+36[[ans]][[ans]]",394
31088,3,"en","Find the sum.\n2+37[[ans]][[ans]]",395
31089,3,"en","Find the sum.\n2+40[[ans]][[ans]]",396
31090,3,"en","Find the sum.\n2+41[[ans]][[ans]]",397
31091,3,"en","Find the sum.\n2+42[[ans]][[ans]]",398
31092,3,"en","Find the sum.\n2+43[[ans]][[ans]]",399
31093,3,"en","Find the sum.\n2+44[[ans]][[ans]]",400
31094,3,"en","Find the sum.\n2+45[[ans]][[ans]]",401
31095,3,"en","Find the sum.\n2+46[[ans]][[ans]]",402
31096,3,"en","Find the sum.\n2+47[[ans]][[ans]]",403
31097,3,"en","Find the sum.\n2+50[[ans]][[ans]]",404
31098,3,"en","Find the sum.\n3+0[[ans]]",405
31099,3,"en","Find the sum.\n3+1[[ans]]",406
31100,3,"en","Find the sum.\n3+2[[ans]]",407
31101,3,"en","Find the sum.\n3+3[[ans]]",408
31102,3,"en","Find the sum.\n3+4[[ans]]",409
31103,3,"en","Find the sum.\n3+5[[ans]]",410
31104,3,"en","Find the sum.\n3+6[[ans]]",411
31105,3,"en","Find the sum.\n3+10[[ans]][[ans]]",412
31106,3,"en","Find the sum.\n3+11[[ans]][[ans]]",413
31107,3,"en","Find the sum.\n3+12[[ans]][[ans]]",414
31108,3,"en","Find the sum.\n3+13[[ans]][[ans]]",415
31109,3,"en","Find the sum.\n3+14[[ans]][[ans]]",416
31110,3,"en","Find the sum.\n3+15[[ans]][[ans]]",417
31111,3,"en","Find the sum.\n3+16[[ans]][[ans]]",418
31112,3,"en","Find the sum.\n3+20[[ans]][[ans]]",419
31113,3,"en","Find the sum.\n3+21[[ans]][[ans]]",420
31114,3,"en","Find the sum.\n3+22[[ans]][[ans]]",421
31115,3,"en","Find the sum.\n3+23[[ans]][[ans]]",422
31116,3,"en","Find the sum.\n3+24[[ans]][[ans]]",423
31117,3,"en","Find the sum.\n3+25[[ans]][[ans]]",424
31118,3,"en","Find the sum.\n3+26[[ans]][[ans]]",425
31119,3,"en","Find the sum.\n3+30[[ans]][[ans]]",426
31120,3,"en","Find the sum.\n3+31[[ans]][[ans]]",427
31121,3,"en","Find the sum.\n3+32[[ans]][[ans]]",428
31122,3,"en","Find the sum.\n3+33[[ans]][[ans]]",429
31123,3,"en","Find the sum.\n3+34[[ans]][[ans]]",430
31124,3,"en","Find the sum.\n3+35[[ans]][[ans]]",431
31125,3,"en","Find the sum.\n3+36[[ans]][[ans]]",432
31126,3,"en","Find the sum.\n3+40[[ans]][[ans]]",433
31127,3,"en","Find the sum.\n3+41[[ans]][[ans]]",434
31128,3,"en","Find the sum.\n3+42[[ans]][[ans]]",435
31129,3,"en","Find the sum.\n3+43[[ans]][[ans]]",436
31130,3,"en","Find the sum.\n3+44[[ans]][[ans]]",437
31131,3,"en","Find the sum.\n3+45[[ans]][[ans]]",438
31132,3,"en","Find the sum.\n3+46[[ans]][[ans]]",439
31133,3,"en","Find the sum.\n3+50[[ans]][[ans]]",440
31134,3,"en","Find the sum.\n4+0[[ans]]",441
31135,3,"en","Find the sum.\n4+1[[ans]]",442
31136,3,"en","Find the sum.\n4+2[[ans]]",443
31137,3,"en","Find the sum.\n4+3[[ans]]",444
31138,3,"en","Find the sum.\n4+4[[ans]]",445
31139,3,"en","Find the sum.\n4+5[[ans]]",446
31140,3,"en","Find the sum.\n4+10[[ans]][[ans]]",447
31141,3,"en","Find the sum.\n4+11[[ans]][[ans]]",448
31142,3,"en","Find the sum.\n4+12[[ans]][[ans]]",449
31143,3,"en","Find the sum.\n4+13[[ans]][[ans]]",450
31144,3,"en","Find the sum.\n4+14[[ans]][[ans]]",451
31145,3,"en","Find the sum.\n4+15[[ans]][[ans]]",452
31146,3,"en","Find the sum.\n4+20[[ans]][[ans]]",453
31147,3,"en","Find the sum.\n4+21[[ans]][[ans]]",454
31148,3,"en","Find the sum.\n4+22[[ans]][[ans]]",455
31149,3,"en","Find the sum.\n4+23[[ans]][[ans]]",456
31150,3,"en","Find the sum.\n4+24[[ans]][[ans]]",457
31151,3,"en","Find the sum.\n4+25[[ans]][[ans]]",458
31152,3,"en","Find the sum.\n4+30[[ans]][[ans]]",459
31153,3,"en","Find the sum.\n4+31[[ans]][[ans]]",460
31154,3,"en","Find the sum.\n4+32[[ans]][[ans]]",461
31155,3,"en","Find the sum.\n4+33[[ans]][[ans]]",462
31156,3,"en","Find the sum.\n4+34[[ans]][[ans]]",463
31157,3,"en","Find the sum.\n4+35[[ans]][[ans]]",464
31158,3,"en","Find the sum.\n4+40[[ans]][[ans]]",465
31159,3,"en","Find the sum.\n4+41[[ans]][[ans]]",466
31160,3,"en","Find the sum.\n4+42[[ans]][[ans]]",467
31161,3,"en","Find the sum.\n4+43[[ans]][[ans]]",468
31162,3,"en","Find the sum.\n4+44[[ans]][[ans]]",469
31163,3,"en","Find the sum.\n4+45[[ans]][[ans]]",470
31164,3,"en","Find the sum.\n4+50[[ans]][[ans]]",471
31165,3,"en","Find the sum.\n5+0[[ans]]",472
31166,3,"en","Find the sum.\n5+1[[ans]]",473
31167,3,"en","Find the sum.\n5+2[[ans]]",474
31168,3,"en","Find the sum.\n5+3[[ans]]",475
31169,3,"en","Find the sum.\n5+4[[ans]]",476
31170,3,"en","Find the sum.\n5+10[[ans]][[ans]]",477
31171,3,"en","Find the sum.\n5+11[[ans]][[ans]]",478
31172,3,"en","Find the sum.\n5+12[[ans]][[ans]]",479
31173,3,"en","Find the sum.\n5+13[[ans]][[ans]]",480
31174,3,"en","Find the sum.\n5+14[[ans]][[ans]]",481
31175,3,"en","Find the sum.\n5+20[[ans]][[ans]]",482
31176,3,"en","Find the sum.\n5+21[[ans]][[ans]]",483
31177,3,"en","Find the sum.\n5+22[[ans]][[ans]]",484
31178,3,"en","Find the sum.\n5+23[[ans]][[ans]]",485
31179,3,"en","Find the sum.\n5+24[[ans]][[ans]]",486
31180,3,"en","Find the sum.\n5+30[[ans]][[ans]]",487
31181,3,"en","Find the sum.\n5+31[[ans]][[ans]]",488
31182,3,"en","Find the sum.\n5+32[[ans]][[ans]]",489
31183,3,"en","Find the sum.\n5+33[[ans]][[ans]]",490
31184,3,"en","Find the sum.\n5+34[[ans]][[ans]]",491
31185,3,"en","Find the sum.\n5+40[[ans]][[ans]]",492
31186,3,"en","Find the sum.\n5+41[[ans]][[ans]]",493
31187,3,"en","Find the sum.\n5+42[[ans]][[ans]]",494
31188,3,"en","Find the sum.\n5+43[[ans]][[ans]]",495
31189,3,"en","Find the sum.\n5+44[[ans]][[ans]]",496
31190,3,"en","Find the sum.\n5+50[[ans]][[ans]]",497
31191,3,"en","Find the sum.\n6+0[[ans]]",498
31192,3,"en","Find the sum.\n6+1[[ans]]",499
31193,3,"en","Find the sum.\n6+2[[ans]]",500
31194,3,"en","Find the sum.\n6+3[[ans]]",501
31195,3,"en","Find the sum.\n6+10[[ans]][[ans]]",502
31196,3,"en","Find the sum.\n6+11[[ans]][[ans]]",503
31197,3,"en","Find the sum.\n6+12[[ans]][[ans]]",504
31198,3,"en","Find the sum.\n6+13[[ans]][[ans]]",505
31199,3,"en","Find the sum.\n6+20[[ans]][[ans]]",506
31200,3,"en","Find the sum.\n6+21[[ans]][[ans]]",507
31201,3,"en","Find the sum.\n6+22[[ans]][[ans]]",508
31202,3,"en","Find the sum.\n6+23[[ans]][[ans]]",509
31203,3,"en","Find the sum.\n6+30[[ans]][[ans]]",510
31204,3,"en","Find the sum.\n6+31[[ans]][[ans]]",511
31205,3,"en","Find the sum.\n6+32[[ans]][[ans]]",512
31206,3,"en","Find the sum.\n6+33[[ans]][[ans]]",513
31207,3,"en","Find the sum.\n6+40[[ans]][[ans]]",514
31208,3,"en","Find the sum.\n6+41[[ans]][[ans]]",515
31209,3,"en","Find the sum.\n6+42[[ans]][[ans]]",516
31210,3,"en","Find the sum.\n6+43[[ans]][[ans]]",517
31211,3,"en","Find the sum.\n6+50[[ans]][[ans]]",518
31212,3,"en","Find the sum.\n7+0[[ans]]",519
31213,3,"en","Find the sum.\n7+1[[ans]]",520
31214,3,"en","Find the sum.\n7+2[[ans]]",521
31215,3,"en","Find the sum.\n7+10[[ans]][[ans]]",522
31216,3,"en","Find the sum.\n7+11[[ans]][[ans]]",523
31217,3,"en","Find the sum.\n7+12[[ans]][[ans]]",524
31218,3,"en","Find the sum.\n7+20[[ans]][[ans]]",525
31219,3,"en","Find the sum.\n7+21[[ans]][[ans]]",526
31220,3,"en","Find the sum.\n7+22[[ans]][[ans]]",527
31221,3,"en","Find the sum.\n7+30[[ans]][[ans]]",528
31222,3,"en","Find the sum.\n7+31[[ans]][[ans]]",529
31223,3,"en","Find the sum.\n7+32[[ans]][[ans]]",530
31224,3,"en","Find the sum.\n7+40[[ans]][[ans]]",531
31225,3,"en","Find the sum.\n7+41[[ans]][[ans]]",532
31226,3,"en","Find the sum.\n7+42[[ans]][[ans]]",533
31227,3,"en","Find the sum.\n7+50[[ans]][[ans]]",534
31228,3,"en","Find the sum.\n8+0[[ans]]",535
31229,3,"en","Find the sum.\n8+1[[ans]]",536
31230,3,"en","Find the sum.\n8+10[[ans]][[ans]]",537
31231,3,"en","Find the sum.\n8+11[[ans]][[ans]]",538
31232,3,"en","Find the sum.\n8+20[[ans]][[ans]]",539
31233,3,"en","Find the sum.\n8+21[[ans]][[ans]]",540
31234,3,"en","Find the sum.\n8+30[[ans]][[ans]]",541
31235,3,"en","Find the sum.\n8+31[[ans]][[ans]]",542
31236,3,"en","Find the sum.\n8+40[[ans]][[ans]]",543
31237,3,"en","Find the sum.\n8+41[[ans]][[ans]]",544
31238,3,"en","Find the sum.\n8+50[[ans]][[ans]]",545
31239,3,"en","Find the sum.\n9+0[[ans]]",546
31240,3,"en","Find the sum.\n9+10[[ans]][[ans]]",547
31241,3,"en","Find the sum.\n9+20[[ans]][[ans]]",548
31242,3,"en","Find the sum.\n9+30[[ans]][[ans]]",549
31243,3,"en","Find the sum.\n9+40[[ans]][[ans]]",550
31244,3,"en","Find the sum.\n9+50[[ans]][[ans]]",551
31245,3,"en","Find the sum.\n10+0[[ans]][[ans]]",552
31246,3,"en","Find the sum.\n10+1[[ans]][[ans]]",553
31247,3,"en","Find the sum.\n10+2[[ans]][[ans]]",554
31248,3,"en","Find the sum.\n10+3[[ans]][[ans]]",555
31249,3,"en","Find the sum.\n10+4[[ans]][[ans]]",556
31250,3,"en","Find the sum.\n10+5[[ans]][[ans]]",557
31251,3,"en","Find the sum.\n10+6[[ans]][[ans]]",558
31252,3,"en","Find the sum.\n10+7[[ans]][[ans]]",559
